"station_id","station_name","address","latitude","longitude","charger_type","charger_count","ac_charger_count","dc_charger_count","status","indoor_outdoor","source","mevnet_object_id","source_url","data_date","source_data_date_original","state","state_original","pbt","pbt_code","location","proposed_charger_count","category","indoor_count","outdoor_count","network_counts","coordinate_valid","include_for_existing_coverage"
"6d65766e-6574-5000-8000-000000000a20","McDonald's Kota Masai DT","","1.492581","103.9188436","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2592","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-02","2-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","McDonald's Kota Masai DT","1","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a21","Econsave Pasir Gudang","","1.4917167","103.9116653","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2593","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","Econsave Pasir Gudang","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a22","Petronas Kampung Melayu Majidee","","1.5120738","103.759523","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2594","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Petronas Kampung Melayu Majidee","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a23","Petron Kg. Melayu","","1.5139846","103.7580582","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2595","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Petron Kg. Melayu","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a24","PETRONAS - Jalan Pandan","","1.5250476","103.7728448","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2596","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","PETRONAS - Jalan Pandan","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a25","Shell Select","","1.5266109","103.7741997","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2597","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Shell Select","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a26","Petron Pasir Gudang West 2","","1.5295849","103.758598","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2598","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Petron Pasir Gudang West 2","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a27","BHP Petrol Pasir Gudang Highway 3","","1.5300066","103.7591794","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2599","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","BHP Petrol Pasir Gudang Highway 3","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a28","Econsave Taman Daya (Hypermarket | Wholesale)","","1.5449421","103.7611019","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2600","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Econsave Taman Daya (Hypermarket | Wholesale)","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a29","ECONSAVE PERMAS JAYA","","1.5118425","103.8160922","DC Fast Charger","2","0","2","Existing","Outdoor","MEVnet / PLANMalaysia","2601","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-12-31","31-Dec-24","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","ECONSAVE PERMAS JAYA","2","Shopping Mall","0","2","{""ChargeSini"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000a2a","Johor Golf & Country Club","","1.4851525","103.7314966","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2602","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Johor Golf & Country Club","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a2b","PETRONAS - Jalan Tun Abdul Razak","","1.4886576","103.7288488","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2603","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","PETRONAS - Jalan Tun Abdul Razak","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a2c","Sunway Austin","","1.5586847","103.7803013","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2604","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","Sunway Austin","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a2d","McDonald's Mount Austin DT","","1.557757","103.781721","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2605","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","McDonald's Mount Austin DT","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a2e","STARBUCKS SERI AUSTIN DT","","1.5758987","103.7477277","AC Charger","2","2","0","Existing","Outdoor","MEVnet / PLANMalaysia","2606","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","STARBUCKS SERI AUSTIN DT","2","F&B","0","2","{""chargEV"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000a2f","McDonald's Seri Austin DT","","1.579057","103.749927","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2607","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Johor Bahru","201301","McDonald's Seri Austin DT","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a30","PETRONAS Pasir Putih","","1.4737513","103.932715","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2608","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","PETRONAS Pasir Putih","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a31","LOTUS'S ECO TROPICS","","1.48514","103.935822","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2609","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2025-05-20","20-May-25","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","LOTUS'S ECO TROPICS","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a32","Majlis Bandaraya Pasir Gudang","","1.467075","103.9022209","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2610","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","Majlis Bandaraya Pasir Gudang","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a33","UTC Pasir Gudang Johor","","1.466495","103.9018928","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2611","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","UTC Pasir Gudang Johor","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a34","Pasir Gudang Stadium","","1.4622363","103.8968659","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2612","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Bandaraya Pasir Gudang","201315","Pasir Gudang Stadium","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a35","McDonald's Kulai DT","","1.6382184","103.6256836","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2613","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","McDonald's Kulai DT","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a36","SENAI INTERNATIONAL AIRPORT","","1.6356148","103.6660125","AC Charger","5","5","0","Existing","Outdoor","MEVnet / PLANMalaysia","2614","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-06-28","28-Jun-24","Johor","JOHOR","Majlis Perbandaran Kulai","201303","SENAI INTERNATIONAL AIRPORT","2","Airport","0","5","{""Gentari"":5}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000a37","PETRONAS - Persiaran Indahpura Utama","","1.6396462","103.6189819","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2615","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","PETRONAS - Persiaran Indahpura Utama","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a38","IOI Mall Kulai","","1.6481162","103.6265492","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2616","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","IOI Mall Kulai","6","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a39","Petronas@Bandar Putra","","1.6504073","103.6276172","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2617","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","Petronas@Bandar Putra","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3a","TJ Mart Saleng","","1.6315687","103.6310043","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2618","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","TJ Mart Saleng","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3b","PETRONAS- Senai Airport","","1.6339096","103.661911","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2619","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","PETRONAS- Senai Airport","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3c","Petron Senai Jaya","","1.610444","103.66988","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2620","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","Petron Senai Jaya","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3d","KFC Senai Impian Johor Drive Thru","","1.5935086","103.6473022","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2621","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","KFC Senai Impian Johor Drive Thru","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3e","PETRONAS R&R SKUDAI","","1.579446","103.6504454","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2622","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-10-30","30-Oct-23","Johor","JOHOR","Majlis Bandaraya Iskandar Puteri","201302","PETRONAS R&R SKUDAI","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a3f","Shell","","1.6698233","103.5374213","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2623","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Kulai","201303","Shell","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a40","Starbucks Batu Pahat DT","","1.8623967","102.9514076","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2624","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Starbucks Batu Pahat DT","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a41","Petronas Jalan Bukit Pasir (Mesra Biq Sdn Bhd)","","1.8786965","102.944623","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2625","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Petronas Jalan Bukit Pasir (Mesra Biq Sdn Bhd)","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a42","Petronas Tongkang Pechah (RR DAGANGAN ENTERPRISE)","","1.9120282","102.9518791","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2626","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Petronas Tongkang Pechah (RR DAGANGAN ENTERPRISE)","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a43","KFC Tongkang Pechah","","1.912677","102.9525866","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2627","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","KFC Tongkang Pechah","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a44","Nirwana Maju Sdn Bhd (Tongkang Pechah)","","1.9154361","102.9519042","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2628","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Nirwana Maju Sdn Bhd (Tongkang Pechah)","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a45","Petron Tongkang Pecah","","1.9316631","102.9554153","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2629","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Petron Tongkang Pecah","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a46","Tealive Petronas Jalan Rahmat Batu Pahat","","1.8478863","102.9351752","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2630","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Tealive Petronas Jalan Rahmat Batu Pahat","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a47","Batu Pahat Municipal Council","","1.8464774","102.9353017","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2631","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Batu Pahat Municipal Council","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a48","Pantai Hospital Batu Pahat","","1.86126","102.951","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2632","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Pantai Hospital Batu Pahat","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a49","Petron Jalan Kluang Batu Pahat","","1.8636401","102.9585033","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2633","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Petron Jalan Kluang Batu Pahat","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a4a","KPJ Batu Pahat Specialist Hospital","","1.8688638","102.9920895","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2634","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","KPJ Batu Pahat Specialist Hospital","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a4b","PETRONAS - Simpang Kanan 2","","1.8628149","103.0013336","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2635","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","PETRONAS - Simpang Kanan 2","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a4c","LOTUS'S PARIT RAJA","","1.8497081","103.0766781","DC Fast Charger","1","0","1","Existing","TM","MEVnet / PLANMalaysia","2636","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-12-31","31-Dec-24","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","LOTUS'S PARIT RAJA","5","Shopping Mall","1","0","{""Gentari"":1}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000a4d","Universiti Tun Hussein Onn Malaysia","","1.8572606","103.0820799","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2637","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Universiti Tun Hussein Onn Malaysia","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a4e","PETRONAS - Parit Raja","","1.8609401","103.105333","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2638","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","PETRONAS - Parit Raja","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a4f","Arena Warna Ayer Hitam","","1.919119","103.1829547","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2639","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Arena Warna Ayer Hitam","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a50","Shell - Bandar Baru Ayer Hitam","","1.93268","103.1863048","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2640","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Shell - Bandar Baru Ayer Hitam","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a51","PETRONAS BANDAR BARU AYER HITAM","","1.9334942","103.1873113","DC Fast Charger","7","0","7","Existing","Outdoor","MEVnet / PLANMalaysia","2641","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-10-31","31-Oct-24","Johor","JOHOR","Majlis Daerah Yong Peng","201307","PETRONAS BANDAR BARU AYER HITAM","2","Petrol Station","0","7","{""Gentari"":7}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000a52","Petron Yong Peng","","2.0052649","103.049654","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2642","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Petron Yong Peng","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a53","Caltex Yong Peng - Ample Value","","2.006013","103.049497","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2643","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Caltex Yong Peng - Ample Value","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a54","Petronas Yong Peng","","2.0223767","103.0566811","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2644","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Petronas Yong Peng","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a55","PETRONAS - Semerah","","1.8844876","102.7806737","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2645","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Muar","201304","PETRONAS - Semerah","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a56","Shell","","1.8510577","102.9122305","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2646","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Shell","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a57","Petronas Parit Sulong","","1.9788291","102.880724","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2647","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Petronas Parit Sulong","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a58","Petronas Parit Yaani","","1.9656262","103.0306136","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2648","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Petronas Parit Yaani","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a59","Petron Parit Yaani","","1.9582019","103.0282351","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2649","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","Petron Parit Yaani","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a5a","PETRONAS","","2.2487776","103.0398649","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2650","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Labis","201309","PETRONAS","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a5b","BHP Petrol Station","","1.8857516","103.1519065","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2651","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Daerah Yong Peng","201307","BHP Petrol Station","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000a5c","Petron Parit Raja 2","","1.8558606","103.0968297","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","2652","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Johor","JOHOR","Majlis Perbandaran Batu Pahat","201306","Petron Parit Raja 2","2","","0","0","{}","TRUE","FALSE"
